	Aruba	Africa Eastern and Southern	Afghanistan	Africa Western and Central	Angola	Albania	Andorra	Arab World	United Arab Emirates	Argentina	Armenia	American Samoa	Antigua and Barbuda	Australia	Austria	Azerbaijan	Burundi	Belgium	Benin	Burkina Faso	Bangladesh	Bulgaria	Bahrain	"Bahamas, The"	Bosnia and Herzegovina	Belarus	Belize	Bermuda	Bolivia	Brazil	Barbados	Brunei Darussalam	Bhutan	Botswana	Central African Republic	Canada	Central Europe and the Baltics	Switzerland	Channel Islands	Chile	China	Cote d'Ivoire	Cameroon	"Congo, Dem. Rep."	"Congo, Rep."	Colombia	Comoros	Cabo Verde	Costa Rica	Caribbean small states	Cuba	Curacao	Cayman Islands	Cyprus	Czechia	Germany	Djibouti	Dominica	Denmark	Dominican Republic	Algeria	East Asia & Pacific (excluding high income)	Early-demographic dividend	East Asia & Pacific	Europe & Central Asia (excluding high income)	Europe & Central Asia	Ecuador	"Egypt, Arab Rep."	Euro area	Eritrea	Spain	Estonia	Ethiopia	European Union	Fragile and conflict affected situations	Finland	Fiji	France	Faroe Islands	"Micronesia, Fed. Sts."	Gabon	United Kingdom	Georgia	Ghana	Gibraltar	Guinea	"Gambia, The"	Guinea-Bissau	Equatorial Guinea	Greece	Grenada	Greenland	Guatemala	Guam	Guyana	High income	"Hong Kong SAR, China"	Honduras	Heavily indebted poor countries (HIPC)	Croatia	Haiti	Hungary	IBRD only	IDA & IBRD total	IDA total	IDA blend	Indonesia	IDA only	Isle of Man	India	Not classified	Ireland	"Iran, Islamic Rep."	Iraq	Iceland	Israel	Italy	Jamaica	Jordan	Japan	Kazakhstan	Kenya	Kyrgyz Republic	Cambodia	Kiribati	St. Kitts and Nevis	"Korea, Rep."	Kuwait	Latin America & Caribbean (excluding high income)	Lao PDR	Lebanon	Liberia	Libya	St. Lucia	Latin America & Caribbean	Least developed countries: UN classification	Low income	Liechtenstein	Sri Lanka	Lower middle income	Low & middle income	Lesotho	Late-demographic dividend	Lithuania	Luxembourg	Latvia	"Macao SAR, China"	St. Martin (French part)	Morocco	Monaco	Moldova	Madagascar	Maldives	"Middle East, North Africa, Afghanistan & Pakistan"	Mexico	Marshall Islands	Middle income	North Macedonia	Mali	Malta	Myanmar	"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)"	Montenegro	Mongolia	Northern Mariana Islands	Mozambique	Mauritania	Mauritius	Malawi	Malaysia	North America	Namibia	New Caledonia	Niger	Nigeria	Nicaragua	Netherlands	Norway	Nepal	Nauru	New Zealand	OECD members	Oman	Other small states	Pakistan	Panama	Peru	Philippines	Palau	Papua New Guinea	Poland	Pre-demographic dividend	Puerto Rico (US)	"Korea, Dem. People's Rep."	Portugal	Paraguay	West Bank and Gaza	Pacific island small states	Post-demographic dividend	French Polynesia	Qatar	Romania	Russian Federation	Rwanda	South Asia	Saudi Arabia	Sudan	Senegal	Singapore	Solomon Islands	Sierra Leone	El Salvador	San Marino	"Somalia, Fed. Rep."	Serbia	Sub-Saharan Africa (excluding high income)	South Sudan	Sub-Saharan Africa	Small states	Sao Tome and Principe	Suriname	Slovak Republic	Slovenia	Sweden	Eswatini	Sint Maarten (Dutch part)	Seychelles	Syrian Arab Republic	Turks and Caicos Islands	Chad	East Asia & Pacific (IDA & IBRD countries)	Europe & Central Asia (IDA & IBRD countries)	Togo	Thailand	Tajikistan	Turkmenistan	Latin America & the Caribbean (IDA & IBRD countries)	Timor-Leste	"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)"	Tonga	South Asia (IDA & IBRD)	Sub-Saharan Africa (IDA & IBRD countries)	Trinidad and Tobago	Tunisia	Turkiye	Tuvalu	Tanzania	Uganda	Ukraine	Upper middle income	Uruguay	United States	Uzbekistan	St. Vincent and the Grenadines	"Venezuela, RB"	British Virgin Islands	Virgin Islands (U.S.)	Viet Nam	Vanuatu	World	Samoa	Kosovo	"Yemen, Rep."	South Africa	Zambia	Zimbabwe
1976	180	11094611	652230	9045780	1246700	27400	470	11235411	71020	2736690		200	440	7682300	82520		25680		112760	273600	130170	110630	690	10010			22810	54	1083300	8358140	430	5270	46723	566730	622980	8965590	737210	39528	198	743532	9388250	318000	472710	2267050	341500	1109500	1861	4030	51060	398617.61	107400		240	9240		349130	23180	750	40000	48310	2381740	15922198.74	31114130.61	24395848.74	797030	5482873.727	276840	995450	2410096		499570			3594645.7	16128741	304590	18270	538950	1396		257670	241930		227540	10	245720	10120	28120	28050	128900	340	341700	107160	540	196850	35134749.73	1010	111890	16276191		27560	89950	49973960.74	70750752.35	20776791.61	4462487.61	1811570	16314304	570	2973190		68890	1628760	437370	100250	21640	294110	10830	88240	366500		569140		176520	810	350	96460	17820	17925337.61	230800	10230	96320	1759540	610	20075289.61	16609041	10994940	160	62710	17945564	68207640.35	30360	24766970.74				20		446300	2.027		581540	300	12649340	1943950		57212700.35		1220190	320	653540	10067050		1547438.742		786380	1030700	2030	94280	328550	18124604	823290	18280	1266700	910770	120340	33760	365244	143000	20	263310	35163499.7	309500	226754	770880	74340	1280000	298170		452860	306290	17689981	8870	120410	91500	397300	6020	62860	30269677.7	3660	11610	230340		24670	3356093	2149690		192530	670	27990	72180	20720	60	627340		20139931		20140391	688231.61	960	160507.61			407339.7	17200		460	183780	950	1259200	15801808.74	1444290	54390	510890			19947139.61	14870	10061030	720	3356093	20140391	5130	155360	769630	30	885800	199810		39267136.35	175020	9158960		390	882050	150	350	325490	12190	104224440.1	2830		527970	1213090	743390	386850
1977	180	11094611	652230	9045780	1246700	27400	470	11235411	71020	2736690		200	440	7682300	82520		25680		112760	273600	130170	110630	690	10010			22810	54	1083300	8358140	430	5270	46723	566730	622980	8965590	737220	39528	198	743532	9388250	318000	472710	2267050	341500	1109500	1861	4030	51060	398617.61	107400		240	9240		349130	23180	750	40000	48310	2381740	15922198.74	31114130.61	24395738.74	797030	5482853.727	276840	995450	2410066		499540			3594625.7	16128741	304590	18270	538950	1396		257670	241930		227540	10	245720	10120	28120	28050	128900	340	341700	107160	540	196850	35134619.73	1000	111890	16276191		27560	89960	49973960.74	70750752.35	20776791.61	4462487.61	1811570	16314304	570	2973190		68890	1628760	437370	100250	21640	294110	10830	88240	366400		569140		176520	810	350	96460	17820	17925337.61	230800	10230	96320	1759540	610	20075289.61	16609041	10994940	160	62710	17945564	68207640.35	30360	24766970.74				20		446300	2.027		581540	300	12649340	1943950		57212700.35		1220190	320	653540	10067050		1547438.742		786380	1030700	2030	94280	328550	18124604	823290	18280	1266700	910770	120340	33760	365244	143000	20	263310	35163379.7	309500	226754	770880	74340	1280000	298170		452860	306290	17689981	8870	120410	91500	397300	6020	62860	30269547.7	3660	11610	230340		24670	3356093	2149690		192530	670	27990	72180	20720	60	627340		20139931		20140391	688231.61	960	160507.61			407339.7	17200		460	183780	950	1259200	15801808.74	1444290	54390	510890			19947139.61	14870	10061030	720	3356093	20140391	5130	155360	769630	30	885800	199810		39267136.35	175020	9158960		390	882050	150	350	325490	12190	104224310.1	2830		527970	1213090	743390	386850
1978	180	11094611	652230	9045780	1246700	27400	470	11235411	71020	2736690		200	440	7682300	82520		25680		112760	273600	130170	110630	690	10010			22810	54	1083300	8358140	430	5270	46723	566730	622980	8965590	737230	39528	198	743532	9388250	318000	472710	2267050	341500	1109500	1861	4030	51060	398617.61	107400		240	9240		349130	23180	750	40000	48310	2381740	15922198.74	31114130.61	24395738.74	797030	5482853.727	276840	995450	2410056		499530			3594625.7	16128741	304590	18270	538950	1396		257670	241930		227540	10	245720	10120	28120	28050	128900	340	341700	107160	540	196850	35134619.73	1000	111890	16276191		27560	89970	49973960.74	70750752.35	20776791.61	4462487.61	1811570	16314304	570	2973190		68890	1628760	437370	100250	21640	294110	10830	88240	366400		569140		176520	810	350	96460	17820	17925337.61	230800	10230	96320	1759540	610	20075289.61	16609041	10994940	160	62710	17945564	68207640.35	30360	24766970.74				20		446300	2.027		581540	300	12649340	1943950		57212700.35		1220190	320	653540	10067050		1547438.742		786380	1030700	2030	94280	328550	18124604	823290	18280	1266700	910770	120340	33760	365244	143000	20	263310	35163379.7	309500	226754	770880	74340	1280000	298170		452860	306290	17689981	8870	120410	91500	397300	6020	62860	30269547.7	3660	11610	230340		24670	3356093	2149690		192530	670	27990	72180	20720	60	627340		20139931		20140391	688231.61	960	160507.61			407339.7	17200		460	183780	950	1259200	15801808.74	1444290	54390	510890			19947139.61	14870	10061030	720	3356093	20140391	5130	155360	769630	30	885800	199810		39267136.35	175020	9158960		390	882050	150	350	325490	12190	104224310.1	2830		527970	1213090	743390	386850
1979	180	11094611	652230	9045780	1246700	27400	470	11235411	71020	2736690		200	440	7682300	82520		25680		112760	273600	130170	110630	690	10010			22810	54	1083300	8358140	430	5270	46723	566730	622980	8965590	737180	39528.71	198	743532	9388250	318000	472710	2267050	341500	1109500	1861	4030	51060	398617.61	107400		240	9240		349130	23180	750	40000	48310	2381740	15922198.74	31114130.61	24395738.74	797030	5482814.437	276840	995450	2410066		499540			3594585.7	16128741	304590	18270	538950	1396		257670	241930		227540	10	245720	10120	28120	28050	128900	340	341700	107160	540	196850	35134580.44	1000	111890	16276191		27560	89920	49973960.74	70750752.35	20776791.61	4462487.61	1811570	16314304	570	2973190		68890	1628760	437370	100250	21640	294110	10830	88240	366400		569140		176520	810	350	96460	17820	17925337.61	230800	10230	96320	1759540	610	20075289.61	16609041	10994940	160	62710	17945564	68207640.35	30360	24766970.74				20		446300	2.027		581540	300	12649340	1943950		57212700.35		1220190	320	653540	10067050		1547438.742		786380	1030700	2030	94280	328550	18124604	823290	18280	1266700	910770	120340	33760	365244	143000	20	263310	35163340.41	309500	226754	770880	74340	1280000	298170		452860	306290	17689981	8870	120410	91500	397300	6020	62860	30269508.41	3660	11610	230340		24670	3356093	2149690		192530	670	27990	72180	20720	60	627340		20139931		20140391	688231.61	960	160507.61			407339.7	17200		460	183780	950	1259200	15801808.74	1444290	54390	510890			19947139.61	14870	10061030	720	3356093	20140391	5130	155360	769630	30	885800	199810		39267136.35	175020	9158960		390	882050	150	350	325490	12190	104224270.8	2830		527970	1213090	743390	386850
1980	180	11094611	652230	9045780	1246700	27400	470	11235411	71020	2736690		200	440	7682300	82520		25680		112760	273600	130170	110630	690	10010			22810	54	1083300	8358140	430	5270	46723	566730	622980	8965590	737170	39528.71	198	743532	9388250	318000	472710	2267050	341500	1109500	1861	4030	51060	398527.61	107400		240	9240		349130	23180	750	40000	48310	2381740	15922198.74	31114130.61	24395638.74	797030	5482734.437	276840	995450	2409996		499470			3594505.7	16128741	304590	18270	538950	1396		257670	241930		227540	10	245720	10120	28120	28050	128900	340	341700	107160	540	196850	35134310.44	1000	111890	16276191		27560	89910	49973870.74	70750662.35	20776791.61	4462487.61	1811570	16314304	570	2973190		68890	1628760	437370	100250	21640	294110	10830	88240	366300		569140		176520	810	260	96460	17820	17925337.61	230800	10230	96320	1759540	610	20075199.61	16609041	10994940	160	62710	17945564	68207640.35	30360	24766970.74				20		446300	2.027		581540	300	12649340	1943950		57212700.35		1220190	320	653540	10067050		1547438.742		786380	1030700	2030	94280	328550	18124604	823290	18280	1266700	910770	120340	33760	365244	143000	20	263310	35163160.41	309500	226754	770880	74340	1280000	298170		452860	306290	17689981	8870	120410	91500	397300	6020	62860	30269328.41	3660	11610	230340		24670	3356093	2149690		192530	670	27990	72180	20720	60	627340		20139931		20140391	688141.61	960	160507.61			407339.7	17200		460	183780	950	1259200	15801808.74	1444290	54390	510890			19947049.61	14870	10061030	720	3356093	20140391	5130	155360	769630	30	885800	199810		39267136.35	175020	9158960		390	882050	150	350	325490	12190	104224000.8	2830		527970	1213090	743390	386850
1981	180	11094611	652230	9045780	1246700	27400	470	11235411	71020	2736690		200	440	7682300	82520		25680		112760	273600	130170	110630	690	10010			22810	54	1083300	8358140	430	5270	46723	566730	622980	8965590	737160	39528.71	198	743532	9388250	318000	472710	2267050	341500	1109500	1861	4030	51060	398527.61	107400		240	9240		349130	23180	750	40000	48310	2381740	15922198.74	31114130.61	24395738.74	797030	5482714.437	276840	995450	2409986		499460			3594485.7	16128741	304590	18270	538950	1396		257670	241930		227540	10	245720	10120	28120	28050	128900	340	341700	107160	540	196850	35134390.44	1000	111890	16276191		27560	89900	49973870.74	70750662.35	20776791.61	4462487.61	1811570	16314304	570	2973190		68890	1628760	437370	100250	21640	294110	10830	88240	366400		569140		176520	810	260	96460	17820	17925337.61	230800	10230	96320	1759540	610	20075199.61	16609041	10994940	160	62710	17945564	68207640.35	30360	24766970.74				20		446300	2.027		581540	300	12649340	1943950		57212700.35		1220190	320	653540	10067050		1547438.742		786380	1030700	2030	94280	328550	18124604	823290	18280	1266700	910770	120340	33760	365244	143000	20	263310	35163240.41	309500	226754	770880	74340	1280000	298170		452860	306290	17689981	8870	120410	91500	397300	6020	62860	30269408.41	3660	11610	230340		24670	3356093	2149690		192530	670	27990	72180	20720	60	627340		20139931		20140391	688141.61	960	160507.61			407339.7	17200		460	183780	950	1259200	15801808.74	1444290	54390	510890			19947049.61	14870	10061030	720	3356093	20140391	5130	155360	769630	30	885800	199810		39267136.35	175020	9158960		390	882050	150	350	325490	12190	104224080.8	2830		527970	1213090	743390	386850
1982	180	11094611	652230	9045780	1246700	27400	470	11235411	71020	2736690		200	440	7682300	82520		25680		112760	273600	130170	110630	690	10010			22810	54	1083300	8358140	430	5270	46723	566730	622980	8965590	737150	39528.71	198	743532	9388250	318000	472710	2267050	341500	1109500	1861	4030	51060	398527.61	107400		240	9240		349130	23180	750	40000	48310	2381740	15922198.74	31114130.61	24395528.74	797030	5482704.437	276840	995450	2409986		499460			3594475.7	16128741	304590	18270	538950	1396		257670	241930		227540	10	245720	10120	28120	28050	128900	340	341700	107160	540	196850	35134170.44	990	111890	16276191		27560	89890	49973870.74	70750662.35	20776791.61	4462487.61	1811570	16314304	570	2973190		68890	1628760	437370	100250	21640	294110	10830	88240	366200		569140		176520	810	260	96460	17820	17925337.61	230800	10230	96320	1759540	610	20075199.61	16609041	10994940	160	62710	17945564	68207640.35	30360	24766970.74				20		446300	2.027		581540	300	12649340	1943950		57212700.35		1220190	320	653540	10067050		1547438.742		786380	1030700	2030	94280	328550	18124604	823290	18280	1266700	910770	120340	33760	365244	143000	20	263310	35163030.41	309500	226754	770880	74340	1280000	298170		452860	306290	17689981	8870	120410	91500	397300	6020	62860	30269188.41	3660	11610	230340		24670	3356093	2149690		192530	670	27990	72180	20720	60	627340		20139931		20140391	688141.61	960	160507.61			407339.7	17200		460	183780	950	1259200	15801808.74	1444290	54390	510890			19947049.61	14870	10061030	720	3356093	20140391	5130	155360	769630	30	885800	199810		39267136.35	175020	9158960		390	882050	150	350	325490	12190	104223860.8	2830		527970	1213090	743390	386850
1983	180	11094611	652230	9045780	1246700	27400	470	11235411	71020	2736690		200	440	7682300	82520		25680		112760	273600	130170	110630	690	10010			22810	54	1083300	8358140	430	5270	46723	566730	622980	8965590	737140	39528.71	198	743532	9388250	318000	472710	2267050	341500	1109500	1861	4030	51060	398527.61	107400		240	9240		349130	23180	750	40000	48310	2381740	15922198.74	31114130.61	24395528.74	797030	5482664.437	276840	995450	2409956		499430			3594435.7	16128741	304590	18270	538950	1396		257670	241930		227540	10	245720	10120	28120	28050	128900	340	341700	107160	540	196850	35134130.44	990	111890	16276191		27560	89880	49973870.74	70750662.35	20776791.61	4462487.61	1811570	16314304	570	2973190		68890	1628760	437370	100250	21640	294110	10830	88240	366200		569140		176520	810	260	96460	17820	17925337.61	230800	10230	96320	1759540	610	20075199.61	16609041	10994940	160	62710	17945564	68207640.35	30360	24766970.74				20		446300	2.027		581540	300	12649340	1943950		57212700.35		1220190	320	653540	10067050		1547438.742		786380	1030700	2030	94280	328550	18124604	823290	18280	1266700	910770	120340	33760	365244	143000	20	263310	35162990.41	309500	226754	770880	74340	1280000	298170		452860	306290	17689981	8870	120410	91500	397300	6020	62860	30269148.41	3660	11610	230340		24670	3356093	2149690		192530	670	27990	72180	20720	60	627340		20139931		20140391	688141.61	960	160507.61			407339.7	17200		460	183780	950	1259200	15801808.74	1444290	54390	510890			19947049.61	14870	10061030	720	3356093	20140391	5130	155360	769630	30	885800	199810		39267136.35	175020	9158960		390	882050	150	350	325490	12190	104223820.8	2830		527970	1213090	743390	386850
1984	180	11094611	652230	9045780	1246700	27400	470	11235411	71020	2736690		200	440	7682300	82520		25680		112760	273600	130170	110630	690	10010			22810	54	1083300	8358140	430	5270	46723	566730	622980	8965590	737140	39528.79	198	743532	9388250	318000	472710	2267050	341500	1109500	1861	4030	51060	398527.61	107400		240	9240		349130	23180	750	40000	48310	2381740	15922198.74	31114130.61	24394028.74	797030	5482674.517	276840	995450	2409966		499440			3594445.7	16128741	304590	18270	538950	1396		257670	241930		227540	10	245720	10120	28120	28050	128900	340	341700	107160	540	196850	35132640.52	990	111890	16276191		27560	89880	49973870.74	70750662.35	20776791.61	4462487.61	1811570	16314304	570	2973190		68890	1628760	437370	100250	21640	294110	10830	88240	364700		569140		176520	810	260	96460	17820	17925337.61	230800	10230	96320	1759540	610	20075199.61	16609041	10994940	160	62710	17945564	68207640.35	30360	24766970.74				20		446300	2.027		581540	300	12649340	1943950		57212700.35		1220190	320	653540	10067050		1547438.742		786380	1030700	2030	94280	328550	18124604	823290	18280	1266700	910770	120340	33760	365244	143000	20	263310	35161500.49	309500	226754	770880	74340	1280000	298170		452860	306290	17689981	8870	120410	91500	397300	6020	62860	30267658.49	3660	11610	230340		24670	3356093	2149690		192530	670	27990	72180	20720	60	627340		20139931		20140391	688141.61	960	160507.61			407339.7	17200		460	183780	950	1259200	15801808.74	1444290	54390	510890			19947049.61	14870	10061030	720	3356093	20140391	5130	155360	769630	30	885800	199810		39267136.35	175020	9158960		390	882050	150	350	325490	12190	104222330.9	2830		527970	1213090	743390	386850
1985	180	11094611	652230	9045780	1246700	27400	470	11235411	71020	2736690		200	440	7682300	82520		25680		112760	273600	130170	110630	690	10010			22810	54	1083300	8358140	430	5270	46723	566730	622980	8965590	737140	39528.87	198	743532	9388250	318000	472710	2267050	341500	1109500	1861	4030	51060	398527.61	107400		240	9240		349130	23180	750	40000	48310	2381740	15922198.74	31114130.61	24393928.74	797030	5482674.597	276840	995450	2409966		499440			3594445.7	16128741	304590	18270	538950	1396		257670	241930		227540	10	245720	10120	28120	28050	128900	340	341700	107160	540	196850	35132540.6	990	111890	16276191		27560	89880	49973870.74	70750662.35	20776791.61	4462487.61	1811570	16314304	570	2973190		68890	1628760	437370	100250	21640	294110	10830	88240	364600		569140		176520	810	260	96460	17820	17925337.61	230800	10230	96320	1759540	610	20075199.61	16609041	10994940	160	62710	17945564	68207640.35	30360	24766970.74				20		446300	2.027		581540	300	12649340	1943950		57212700.35		1220190	320	653540	10067050		1547438.742		786380	1030700	2030	94280	328550	18124604	823290	18280	1266700	910770	120340	33760	365244	143000	20	263310	35161400.57	309500	226754	770880	74340	1280000	298170		452860	306290	17689981	8870	120410	91500	397300	6020	62860	30267558.57	3660	11610	230340		24670	3356093	2149690		192530	670	27990	72180	20720	60	627340		20139931		20140391	688141.61	960	160507.61			407339.7	17200		460	183780	950	1259200	15801808.74	1444290	54390	510890			19947049.61	14870	10061030	720	3356093	20140391	5130	155360	769630	30	885800	199810		39267136.35	175020	9158960		390	882050	150	350	325490	12190	104222230.9	2830		527970	1213090	743390	386850
1986	180	11094611	652230	9045780	1246700	27400	470	11235411	71020	2736690		200	440	7682300	82520		25680		112760	273600	130170	110630	690	10010			22810	54	1083300	8358140	430	5270	46723	566730	622980	8965590	737140	39528.95	198	743532	9388250	318000	472710	2267050	341500	1109500	1861	4030	51060	398527.61	107400		240	9240		349130	23180	750	40000	48310	2381740	15922198.74	31114130.61	24394028.74	797030	5482674.677	276840	995450	2409966		499440			3594445.7	16128741	304590	18270	538950	1396		257670	241930		227540	10	245720	10120	28120	28050	128900	340	341700	107160	540	196850	35132640.68	990	111890	16276191		27560	89880	49973870.74	70750662.35	20776791.61	4462487.61	1811570	16314304	570	2973190		68890	1628760	437370	100250	21640	294110	10830	88240	364700		569140		176520	810	260	96460	17820	17925337.61	230800	10230	96320	1759540	610	20075199.61	16609041	10994940	160	62710	17945564	68207640.35	30360	24766970.74				20		446300	2.027		581540	300	12649340	1943950		57212700.35		1220190	320	653540	10067050		1547438.742		786380	1030700	2030	94280	328550	18124604	823290	18280	1266700	910770	120340	33760	365244	143000	20	263310	35161500.65	309500	226754	770880	74340	1280000	298170		452860	306290	17689981	8870	120410	91500	397300	6020	62860	30267658.65	3660	11610	230340		24670	3356093	2149690		192530	670	27990	72180	20720	60	627340		20139931		20140391	688141.61	960	160507.61			407339.7	17200		460	183780	950	1259200	15801808.74	1444290	54390	510890			19947049.61	14870	10061030	720	3356093	20140391	5130	155360	769630	30	885800	199810		39267136.35	175020	9158960		390	882050	150	350	325490	12190	104222331	2830		527970	1213090	743390	386850
1987	180	11094611	652230	9045780	1246700	27400	470	11235411	71020	2736690		200	440	7682300	82520		25680		112760	273600	130170	110630	690	10010			22810	54	1083300	8358140	430	5270	46723	566730	622980	8965590	737140	39529.03	198	743532	9388250	318000	472710	2267050	341500	1109500	1861	4030	51060	398527.61	107400		240	9240		349130	23180	750	40000	48310	2381740	15922198.74	31114130.61	24393928.74	797030	5482674.757	276840	995450	2409966		499440			3594445.7	16128741	304590	18270	538950	1396		257670	241930		227540	10	245720	10120	28120	28050	128900	340	341700	107160	540	196850	35132540.76	990	111890	16276191		27560	89880	49973870.74	70750662.35	20776791.61	4462487.61	1811570	16314304	570	2973190		68890	1628760	437370	100250	21640	294110	10830	88240	364600		569140		176520	810	260	96460	17820	17925337.61	230800	10230	96320	1759540	610	20075199.61	16609041	10994940	160	62710	17945564	68207640.35	30360	24766970.74				20		446300	2.027		581540	300	12649340	1943950		57212700.35		1220190	320	653540	10067050		1547438.742		786380	1030700	2030	94280	328550	18124604	823290	18280	1266700	910770	120340	33760	365244	143000	20	263310	35161400.73	309500	226754	770880	74340	1280000	298170		452860	306290	17689981	8870	120410	91500	397300	6020	62860	30267558.73	3660	11610	230340		24670	3356093	2149690		192530	670	27990	72180	20720	60	627340		20139931		20140391	688141.61	960	160507.61			407339.7	17200		460	183780	950	1259200	15801808.74	1444290	54390	510890			19947049.61	14870	10061030	720	3356093	20140391	5130	155360	769630	30	885800	199810		39267136.35	175020	9158960		390	882050	150	350	325490	12190	104222231.1	2830		527970	1213090	743390	386850
1988	180	11094611	652230	9045780	1246700	27400	470	11235411	71020	2736690		200	440	7682300	82520		25680		112760	273600	130170	110630	690	10010			22810	54	1083300	8358140	430	5270	46723	566730	622980	8965590	737130	39529.11	198	743532	9388250	318000	472710	2267050	341500	1109500	1861	4030	51060	398527.61	107400		240	9240		349130	23180	750	40000	48310	2381740	15922198.74	31114130.61	24393928.74	797030	5482664.837	276840	995450	2409966		499440			3594435.7	16128741	304590	18270	538950	1396		257670	241930		227540	10	245720	10120	28120	28050	128900	340	341700	107160	540	196850	35132530.84	990	111890	16276191		27560	89870	49973870.74	70750662.35	20776791.61	4462487.61	1811570	16314304	570	2973190		68890	1628760	437370	100250	21640	294110	10830	88240	364600		569140		176520	810	260	96460	17820	17925337.61	230800	10230	96320	1759540	610	20075199.61	16609041	10994940	160	62710	17945564	68207640.35	30360	24766970.74				20		446300	2.027		581540	300	12649340	1943950		57212700.35		1220190	320	653540	10067050		1547438.742		786380	1030700	2030	94280	328550	18124604	823290	18280	1266700	910770	120340	33760	365244	143000	20	263310	35161390.81	309500	226754	770880	74340	1280000	298170		452860	306290	17689981	8870	120410	91500	397300	6020	62860	30267548.81	3660	11610	230340		24670	3356093	2149690		192530	670	27990	72180	20720	60	627340		20139931		20140391	688141.61	960	160507.61			407339.7	17200		460	183780	950	1259200	15801808.74	1444290	54390	510890			19947049.61	14870	10061030	720	3356093	20140391	5130	155360	769630	30	885800	199810		39267136.35	175020	9158960		390	882050	150	350	325490	12190	104222221.2	2830		527970	1213090	743390	386850
1989	180	11094611	652230	9045780	1246700	27400	470	11235411	71020	2736690		200	440	7682300	82520		25680		112760	273600	130170	110630	690	10010			22810	54	1083300	8358140	430	5270	46723	566730	622980	8965590	736140	39529.19	198	743532	9388250	318000	472710	2267050	341500	1109500	1861	4030	51060	398527.61	107400		240	9240		349130	23180	750	40000	48310	2381740	15922198.74	31114130.61	24393928.74	797030	5481674.917	276840	995450	2409966		499440			3593445.7	16128741	304590	18270	538950	1396		257670	241930		227540	10	245720	10120	28120	28050	128900	340	341700	107160	540	196850	35131540.92	990	111890	16276191		27560	89870	49972880.74	70749672.35	20776791.61	4462487.61	1811570	16314304	570	2973190		68890	1628760	437370	100250	21640	294110	10830	88240	364600		569140		176520	810	260	96460	17820	17925337.61	230800	10230	96320	1759540	610	20075199.61	16609041	10994940	160	62710	17945564	68207640.35	30360	24765980.74				20		446300	2.027		581540	300	12649340	1943950		57212700.35		1220190	320	653540	10067050		1547438.742		786380	1030700	2030	94280	328550	18124604	823290	18280	1266700	910770	120340	33760	365244	143000	20	263310	35161390.89	309500	226754	770880	74340	1280000	298170		452860	306290	17689981	8870	120410	91500	397300	6020	62860	30267548.89	3660	11610	229350		24670	3356093	2149690		192530	670	27990	72180	20720	60	627340		20139931		20140391	688141.61	960	160507.61			407339.7	17200		460	183780	950	1259200	15801808.74	1443300	54390	510890			19947049.61	14870	10061030	720	3356093	20140391	5130	155360	769630	30	885800	199810		39267136.35	175020	9158960		390	882050	150	350	325490	12190	104221231.3	2830		527970	1213090	743390	386850
1990	180	11094611	652230	9045780	1246700	27400	470	11235411	71020	2736690		200	440	7682300	82520		25680		112760	273600	130170	110630	690	10010			22810	54	1083300	8358140	430	5270	46723	566730	622980	8965590	736140	39529.27	198	743532	9388250	318000	472710	2267050	341500	1109500	1861	4030	51060	398527.61	107400		240	9240		349130	23180	750	40000	48310	2381740	15922198.74	31114130.61	24393928.74	797030	5481674.997	276840	995450	2409966		499440			3593445.7	16128741	304590	18270	538950	1396		257670	241930		227540	10	245720	10120	28120	28050	128900	340	341700	107160	540	196850	35131541	990	111890	16276191		27560	89870	49972880.74	70749672.35	20776791.61	4462487.61	1811570	16314304	570	2973190		68890	1628760	437370	100250	21640	294110	10830	88240	364600		569140		176520	810	260	96460	17820	17925337.61	230800	10230	96320	1759540	610	20075199.61	16609041	10994940	160	62710	17945564	68207640.35	30360	24765980.74				20		446300	2.027		581540	300	12649340	1943950		57212700.35		1220190	320	653540	10067050		1547438.742		786380	1030700	2030	94280	328550	18124604	823290	18280	1266700	910770	120340	33760	365244	143000	20	263310	35161390.97	309500	226754	770880	74340	1280000	298170		452860	306290	17689981	8870	120410	91500	397300	6020	62860	30267548.97	3660	11610	229350		24670	3356093	2149690		192530	670	27990	72180	20720	60	627340		20139931		20140391	688141.61	960	160507.61			407339.7	17200		460	183780	950	1259200	15801808.74	1443300	54390	510890			19947049.61	14870	10061030	720	3356093	20140391	5130	155360	769630	30	885800	199810		39267136.35	175020	9158960		390	882050	150	350	325490	12190	104221231.3	2830		527970	1213090	743390	386850
